Assembly Accession size
GCF_002174235.1_ASM217423v1_ NZ_CP021672 28301
GCF_002174235.1_ASM217423v1_ NZ_CP021673 33246
GCF_002174235.1_ASM217423v1_ NZ_CP021675 36203
GCF_002174235.1_ASM217423v1_ NZ_CP021676 16049
GCF_002174255.1_ASM217425v1_ NZ_CP021678 100616
GCF_002174255.1_ASM217425v1_ NZ_CP021679 11529
GCF_002176815.1_ASM217681v1_ NZ_CP021649 183061
GCF_002176815.1_ASM217681v1_ NZ_CP021650 79174
GCF_002176815.1_ASM217681v1_ NZ_CP021651 56357
GCF_002176835.1_ASM217683v1_ NZ_CP021705 27223
GCF_002176835.1_ASM217683v1_ NZ_CP021706 24341
GCF_002176855.1_ASM217685v1_ NZ_CP021701 21015
GCF_002176855.1_ASM217685v1_ NZ_CP021702 14895
GCF_002180055.1_ASM218005v1_ NZ_CP021533 48528
GCF_002180055.1_ASM218005v1_ NZ_CP021534 46161
GCF_002180075.1_ASM218007v1_ NZ_CP021540 201874
GCF_002180075.1_ASM218007v1_ NZ_CP021541 111531
GCF_002180075.1_ASM218007v1_ NZ_CP021542 43379
GCF_002180075.1_ASM218007v1_ NZ_CP021543 15271
GCF_002180095.1_ASM218009v1_ NZ_CP021536 244955
GCF_002180095.1_ASM218009v1_ NZ_CP021537 97474
GCF_002180095.1_ASM218009v1_ NZ_CP021538 64372
GCF_002180115.1_ASM218011v1_ NZ_CP021551 161830
GCF_002180135.1_ASM218013v1_ NZ_CP021680 23332
GCF_002180135.1_ASM218013v1_ NZ_CP021681 95850
GCF_002180135.1_ASM218013v1_ NZ_CP021682 49828
GCF_002180135.1_ASM218013v1_ NZ_CP021684 84929
GCF_002180155.1_ASM218015v1_ NZ_CP021544 208223
GCF_002180155.1_ASM218015v1_ NZ_CP021545 125536
GCF_002180155.1_ASM218015v1_ NZ_CP021546 74660
GCF_002180155.1_ASM218015v1_ NZ_CP021547 45740
GCF_002180155.1_ASM218015v1_ NZ_CP021548 22633
GCF_002180175.1_ASM218017v1_ NZ_CP021686 183376
GCF_002180175.1_ASM218017v1_ NZ_CP021687 96814
GCF_002180175.1_ASM218017v1_ NZ_CP021688 90199
GCF_002180195.1_ASM218019v1_ NZ_CP021690 163045
GCF_002180215.1_ASM218021v1_ NZ_CP021692 46161
GCF_002180215.1_ASM218021v1_ NZ_CP021693 50228
GCF_002180235.1_ASM218023v1_ NZ_CP021695 214441
GCF_002180255.1_ASM218025v1_ NZ_CP021697 191266
GCF_002180255.1_ASM218025v1_ NZ_CP021698 87411
GCF_002180255.1_ASM218025v1_ NZ_CP021699 354705
GCF_002180255.1_ASM218025v1_ NZ_CP021700 8364
GCF_002180275.1_ASM218027v1_ NZ_CP021719 128094
GCF_002180275.1_ASM218027v1_ NZ_CP021720 216378
GCF_002180275.1_ASM218027v1_ NZ_CP021721 9396
GCF_002180295.1_ASM218029v1_ NZ_CP021713 208224
GCF_002180295.1_ASM218029v1_ NZ_CP021714 106541
GCF_002180295.1_ASM218029v1_ NZ_CP021715 43378
GCF_002180295.1_ASM218029v1_ NZ_CP021716 43500
GCF_002180295.1_ASM218029v1_ NZ_CP021717 15271
GCF_002180315.1_ASM218031v1_ NZ_CP021709 186758
GCF_002180315.1_ASM218031v1_ NZ_CP021710 214114
GCF_002180315.1_ASM218031v1_ NZ_CP021711 78638
GCF_002180315.1_ASM218031v1_ NZ_CP021712 70457
GCF_002180335.1_ASM218033v1_ NZ_CP021655 4161
GCF_002180335.1_ASM218033v1_ NZ_CP021656 7621
GCF_002180335.1_ASM218033v1_ NZ_CP021657 51944
GCF_002180335.1_ASM218033v1_ NZ_CP021658 60010
GCF_002184245.1_ASM218424v1_ NZ_CP019231 30343
GCF_002184245.1_ASM218424v1_ NZ_CP019232 36974
GCF_002184245.1_ASM218424v1_ NZ_CP019233 5650
GCF_002184245.1_ASM218424v1_ NZ_CP019234 83894
GCF_002184245.1_ASM218424v1_ NZ_CP019235 98137
GCF_002189675.2_ASM218967v2_ NZ_CP023976 256434
GCF_002189675.2_ASM218967v2_ NZ_CP023977 88700
GCF_002192275.1_ASM219227v1_ NZ_CP021733 114267
GCF_002192275.1_ASM219227v1_ NZ_CP021734 85195
GCF_002192275.1_ASM219227v1_ NZ_CP021735 31765
GCF_002192295.1_ASM219229v1_ NZ_CP021737 117703
GCF_002192295.1_ASM219229v1_ NZ_CP021738 46159
GCF_002192295.1_ASM219229v1_ NZ_CP021739 50235
GCF_002192315.1_ASM219231v1_ NZ_CP021741 89621
GCF_002192315.1_ASM219231v1_ NZ_CP021742 76179
GCF_002192315.1_ASM219231v1_ NZ_CP021743 43620
GCF_002192335.1_ASM219233v1_ NZ_CP021752 209550
GCF_002192335.1_ASM219233v1_ NZ_CP021753 116187
GCF_002192335.1_ASM219233v1_ NZ_CP021754 74751
GCF_002192335.1_ASM219233v1_ NZ_CP021755 45740
GCF_002192335.1_ASM219233v1_ NZ_CP021756 22632
GCF_002192355.1_ASM219235v1_ NZ_CP021750 43620
GCF_002192375.1_ASM219237v1_ NZ_CP021758 121057
GCF_002192375.1_ASM219237v1_ NZ_CP021759 46161
GCF_002192375.1_ASM219237v1_ NZ_CP021760 54404
GCF_002192375.1_ASM219237v1_ NZ_CP021761 79767
GCF_002192395.1_ASM219239v1_ NZ_CP021777 70882
GCF_002192395.1_ASM219239v1_ NZ_CP021778 71949
GCF_002192395.1_ASM219239v1_ NZ_CP021779 15028
GCF_002193095.1_ASM219309v1_ NZ_CP021871 134899
GCF_002196475.1_ASM219647v1_ NZ_CP021841 118934
GCF_002196475.1_ASM219647v1_ NZ_CP021842 92385
GCF_002196475.1_ASM219647v1_ NZ_CP021843 78672
GCF_002196495.1_ASM219649v1_ NZ_CP021845 125099
GCF_002196495.1_ASM219649v1_ NZ_CP021846 92350
GCF_002196495.1_ASM219649v1_ NZ_CP021847 84091
GCF_002196515.1_ASM219651v1_ NZ_CP018837 11916
GCF_002196535.1_ASM219653v1_ NZ_CP017721 280421
GCF_002196535.1_ASM219653v1_ NZ_CP017722 7665
GCF_002197025.1_ASM219702v1_ NZ_CP021796 280209
GCF_002197025.1_ASM219702v1_ NZ_CP021794 1433621
GCF_002197025.1_ASM219702v1_ NZ_CP021795 1700327
GCF_002197045.1_ASM219704v1_ NZ_CP021811 247065
GCF_002197045.1_ASM219704v1_ NZ_CP021809 1549593
GCF_002197045.1_ASM219704v1_ NZ_CP021810 1665079
GCF_002197065.1_ASM219706v1_ NZ_CP021798 1363628
GCF_002197065.1_ASM219706v1_ NZ_CP021799 1680729
GCF_002197085.1_ASM219708v1_ NZ_CP021815 297123
GCF_002197085.1_ASM219708v1_ NZ_CP021816 203845
GCF_002197085.1_ASM219708v1_ NZ_CP021817 127177
GCF_002197085.1_ASM219708v1_ NZ_CP021813 1454983
GCF_002197085.1_ASM219708v1_ NZ_CP021814 1694441
GCF_002197105.1_ASM219710v1_ NZ_CP021826 178451
GCF_002197105.1_ASM219710v1_ NZ_CP021827 1279723
GCF_002197105.1_ASM219710v1_ NZ_CP021828 1624370
GCF_002197125.1_ASM219712v1_ NZ_CP021821 416269
GCF_002197125.1_ASM219712v1_ NZ_CP021819 892745
GCF_002197125.1_ASM219712v1_ NZ_CP021820 1681904
GCF_002197145.1_ASM219714v1_ NZ_CP021807 158363
GCF_002197145.1_ASM219714v1_ NZ_CP021805 1423499
GCF_002197145.1_ASM219714v1_ NZ_CP021806 1646425
GCF_002197165.1_ASM219716v1_ NZ_CP021832 220189
GCF_002197165.1_ASM219716v1_ NZ_CP021830 1484605
GCF_002197165.1_ASM219716v1_ NZ_CP021831 1628141
GCF_002197225.1_ASM219722v1_ NZ_CP021834 212837
GCF_002197225.1_ASM219722v1_ NZ_CP021835 210045
GCF_002197225.1_ASM219722v1_ NZ_CP021836 43378
GCF_002197225.1_ASM219722v1_ NZ_CP021837 15271
GCF_002197405.1_ASM219740v1_ NZ_CP021853 180262
GCF_002197405.1_ASM219740v1_ NZ_CP021854 26816
GCF_002197405.1_ASM219740v1_ NZ_CP021855 23946
GCF_002197445.1_ASM219744v1_ NZ_CP021803 297816
GCF_002197445.1_ASM219744v1_ NZ_CP021801 1412628
GCF_002197445.1_ASM219744v1_ NZ_CP021802 2011522
GCF_002197465.1_ASM219746v1_ NZ_CP021824 1597380
GCF_002197465.1_ASM219746v1_ NZ_CP021823 1683883
GCF_002197485.1_ASM219748v1_ NZ_CP021839 24836
GCF_002197505.1_ASM219750v1_ NZ_CP021856 146168
GCF_002197505.1_ASM219750v1_ NZ_CP021857 106331
GCF_002197505.1_ASM219750v1_ NZ_CP021858 47277
GCF_002197505.1_ASM219750v1_ NZ_CP021860 24749
GCF_002197505.1_ASM219750v1_ NZ_CP021861 79489
GCF_002197645.1_ASM219764v1_ NZ_CP021875 30412
GCF_002197645.1_ASM219764v1_ NZ_CP021876 206454
GCF_002197645.1_ASM219764v1_ NZ_CP021877 12475
GCF_002197645.1_ASM219764v1_ NZ_CP021878 64252
GCF_002201815.1_ASM220181v1_ NZ_CP021897 112496
GCF_002201815.1_ASM220181v1_ NZ_CP021898 106696
GCF_002201815.1_ASM220181v1_ NZ_CP021899 69635
GCF_002201835.1_ASM220183v1_ NZ_CP021880 169449
GCF_002201835.1_ASM220183v1_ NZ_CP021881 101165
GCF_002201835.1_ASM220183v1_ NZ_CP021882 67973
GCF_002201855.1_ASM220185v1_ NZ_CP021910 6863
GCF_002201995.1_ASM220199v1_ NZ_CP021893 82495
GCF_002202075.1_ASM220207v1_ NZ_CP021906 27490
GCF_002202095.1_ASM220209v1_ NZ_CP021908 27490
GCF_002202135.1_ASM220213v1_ NZ_CP021923 177959
GCF_002202135.1_ASM220213v1_ NZ_CP021924 184348
GCF_002202135.1_ASM220213v1_ NZ_CP021925 49900
GCF_002202155.1_ASM220215v1_ NZ_CP021926 51763
GCF_002202155.1_ASM220215v1_ NZ_CP021928 60456
GCF_002202175.1_ASM220217v1_ NZ_CP021936 138340
GCF_002202175.1_ASM220217v1_ NZ_CP021937 151110
GCF_002202175.1_ASM220217v1_ NZ_CP021938 75318
GCF_002202195.1_ASM220219v1_ NZ_CP021958 128920
GCF_002202195.1_ASM220219v1_ NZ_CP021959 89382
GCF_002202195.1_ASM220219v1_ NZ_CP021961 97389
GCF_002202195.1_ASM220219v1_ NZ_CP021962 132217
GCF_002202215.1_ASM220221v1_ NZ_CP021940 112868
GCF_002202215.1_ASM220221v1_ NZ_CP021941 54064
GCF_002202215.1_ASM220221v1_ NZ_CP021942 76739
GCF_002202215.1_ASM220221v1_ NZ_CP021943 38384
GCF_002202235.1_ASM220223v1_ NZ_CP021945 112868
GCF_002202235.1_ASM220223v1_ NZ_CP021946 120345
GCF_002202235.1_ASM220223v1_ NZ_CP021947 54064
GCF_002202235.1_ASM220223v1_ NZ_CP021948 38384
GCF_002202235.1_ASM220223v1_ NZ_CP021949 81698
GCF_002202255.1_ASM220225v1_ NZ_CP021951 181589
GCF_002202255.1_ASM220225v1_ NZ_CP021952 176349
GCF_002202255.1_ASM220225v1_ NZ_CP021953 69541
GCF_002202255.1_ASM220225v1_ NZ_CP021954 42816
GCF_002202275.1_ASM220227v1_ NZ_CP021956 153527
GCF_002202275.1_ASM220227v1_ NZ_CP021957 72122
GCF_002204775.1_ASM220477v1_ NZ_CP021900 63482
GCF_002204775.1_ASM220477v1_ NZ_CP021901 43379
GCF_002204915.1_ASM220491v1_ NZ_CP016323 40850
GCF_002205495.1_ASM220549v1_ NZ_CP021994 169719
GCF_002205495.1_ASM220549v1_ NZ_CP021993 1440
GCF_002205715.1_ASM220571v1_ NZ_CP021977 6983
GCF_002205775.2_ASM220577v2_ NZ_CP021998 13713
GCF_002208095.1_ASM220809v1_ NZ_CP017991 144025
GCF_002208095.1_ASM220809v1_ NZ_CP017992 79045
GCF_002208095.1_ASM220809v1_ NZ_CP017993 21186
GCF_002208175.1_ASM220817v1_ NZ_CP022007 210524
GCF_002208175.1_ASM220817v1_ NZ_CP022008 26639
GCF_002208175.1_ASM220817v1_ NZ_CP022009 26479
GCF_002208215.1_ASM220821v1_ NZ_CP022021 152337
GCF_002208255.1_ASM220825v1_ NZ_CP022036 93727
GCF_002208255.1_ASM220825v1_ NZ_CP022035 136771
GCF_002208315.1_ASM220831v1_ NZ_CP022018 8798
GCF_002208765.2_ASM220876v2_ NZ_CP022042 41221
GCF_002208785.1_ASM220878v2_ NZ_CP022045 181634
GCF_002208865.2_ASM220886v2_ NZ_CP022051 42641
GCF_002208865.2_ASM220886v2_ NZ_CP022052 95288
GCF_002208905.1_ASM220890v2_ NZ_CP022055 31132
GCF_002208905.1_ASM220890v2_ NZ_CP022057 26165
GCF_002208965.1_ASM220896v2_ NZ_CP022060 11782
GCF_002208965.1_ASM220896v2_ NZ_CP022061 44561
GCF_002208965.1_ASM220896v2_ NZ_CP022063 173817
GCF_002208965.1_ASM220896v2_ NZ_CP022064 109170
GCF_002208965.1_ASM220896v2_ NZ_CP022065 11366
GCF_002208985.1_ASM220898v3_ NZ_CP022075 9293
GCF_002209045.1_ASM220904v1_ NZ_CP022078 46746
GCF_002209085.2_ASM220908v2_ NZ_CP022081 204169
GCF_002209105.2_ASM220910v2_ NZ_CP022085 109945
GCF_002209105.2_ASM220910v2_ NZ_CP022087 75559
GCF_002209165.2_ASM220916v2_ NZ_CP022047 89775
GCF_002209205.2_ASM220920v2_ NZ_CP022066 3304
GCF_002209205.2_ASM220920v2_ NZ_CP022067 4301
GCF_002209205.2_ASM220920v2_ NZ_CP022068 19849
GCF_002209225.1_ASM220922v2_ NZ_CP022071 93862
GCF_002209225.1_ASM220922v2_ NZ_CP022072 42327
GCF_002209265.1_ASM220926v2_ NZ_CP022091 38454
GCF_002209265.1_ASM220926v2_ NZ_CP022092 38554
GCF_002209265.1_ASM220926v2_ NZ_CP022094 45627
GCF_002209425.1_ASM220942v1_ NZ_CP022108 7142
GCF_002209425.1_ASM220942v1_ NZ_CP022107 17386
GCF_002210025.1_ASM221002v1_ NZ_CP019647 275801
GCF_002210025.1_ASM221002v1_ NZ_CP019648 4083
GCF_002210065.1_ASM221006v1_ NZ_CP021783 2726
GCF_002210065.1_ASM221006v1_ NZ_CP021784 2343
GCF_002210065.1_ASM221006v1_ NZ_CP021785 4484
GCF_002210065.1_ASM221006v1_ NZ_CP021786 8731
GCF_002210065.1_ASM221006v1_ NZ_CP021787 86334
GCF_002211585.1_ASM221158v1_ NZ_CP022118 416444
GCF_002211585.1_ASM221158v1_ NZ_CP022119 30030
GCF_002211685.1_ASM221168v1_ NZ_CP022149 111184
GCF_002211685.1_ASM221168v1_ NZ_CP022150 63458
GCF_002211705.1_ASM221170v1_ NZ_CP022152 296175
GCF_002211705.1_ASM221170v1_ NZ_CP022153 63458
GCF_002211725.1_ASM221172v1_ NZ_CP022155 145220
GCF_002211725.1_ASM221172v1_ NZ_CP022156 113793
GCF_002211725.1_ASM221172v1_ NZ_CP022157 57232
GCF_002211725.1_ASM221172v1_ NZ_CP022158 47900
GCF_002211725.1_ASM221172v1_ NZ_CP022159 7537
GCF_002211825.1_ASM221182v1_ NZ_CP022136 85657
GCF_002211825.1_ASM221182v1_ NZ_CP022137 66457
GCF_002211865.1_ASM221186v1_ NZ_CP022140 109681
GCF_002211865.1_ASM221186v1_ NZ_CP022141 82715
GCF_002211885.1_ASM221188v1_ NZ_CP022131 62498
GCF_002211905.1_ASM221190v1_ NZ_CP022126 140133
GCF_002211905.1_ASM221190v1_ NZ_CP022125 187721
GCF_002211905.1_ASM221190v1_ NZ_CP022128 111692
GCF_002214205.1_ASM221420v1_ NZ_CP022165 233149
GCF_002214205.1_ASM221420v1_ NZ_CP022166 173624
GCF_002214205.1_ASM221420v1_ NZ_CP022167 113428
GCF_002214245.1_ASM221424v1_ NZ_CP022170 195805
GCF_002214245.1_ASM221424v1_ NZ_CP022171 70855
GCF_002214245.1_ASM221424v1_ NZ_CP022172 62511
GCF_002214245.1_ASM221424v1_ NZ_CP022173 12455
GCF_002214245.1_ASM221424v1_ NZ_CP022174 5037
GCF_002214265.1_ASM221426v1_ NZ_CP022182 70816
GCF_002214265.1_ASM221426v1_ NZ_CP022183 62485
GCF_002214265.1_ASM221426v1_ NZ_CP022184 12455
GCF_002214265.1_ASM221426v1_ NZ_CP022185 5037
GCF_002214305.1_ASM221430v1_ NZ_CP022176 216870
GCF_002214305.1_ASM221430v1_ NZ_CP022177 70841
GCF_002214305.1_ASM221430v1_ NZ_CP022178 62513
GCF_002214305.1_ASM221430v1_ NZ_CP022179 12455
GCF_002214305.1_ASM221430v1_ NZ_CP022180 5037
GCF_002214345.1_ASM221434v1_ NZ_CP018310 70734
GCF_002214585.1_ASM221458v1_ NZ_CP014863 38045
GCF_002214665.1_ASM221466v1_ NZ_CP016399 4114
GCF_002214725.1_ASM221472v1_ NZ_CP016317 229356
GCF_002214745.2_ASM221474v2_ NZ_CP023552 77422
GCF_002214785.1_ASM221478v1_ NZ_CP017230 51522
GCF_002214785.1_ASM221478v1_ NZ_CP017231 28521
GCF_002214825.1_ASM221482v1_ NZ_CP021328 446611
GCF_002215095.1_ASM221509v1_ NZ_CP011916 110961
GCF_002215135.1_ASM221513v1_ NZ_CP014638 68446
GCF_002215175.1_ASM221517v1_ NZ_CP016597 71854
GCF_002215175.1_ASM221517v1_ NZ_CP016596 319570
GCF_002215195.1_ASM221519v1_ NZ_CP019585 1422736
GCF_002215195.1_ASM221519v1_ NZ_CP019586 1639840
GCF_002215345.1_ASM221534v1_ NZ_CP017294 398087
GCF_002215385.1_ASM221538v1_ NZ_CP022274 159655
GCF_002215385.1_ASM221538v1_ NZ_CP022275 144825
GCF_002215385.1_ASM221538v1_ NZ_CP022276 47164
GCF_002215385.1_ASM221538v1_ NZ_CP022277 43109
GCF_002215535.1_ASM221553v1_ NZ_CP022249 37770
GCF_002215535.1_ASM221553v1_ NZ_CP022250 23530
GCF_002215535.1_ASM221553v1_ NZ_CP022251 7554
GCF_002215535.1_ASM221553v1_ NZ_CP022252 2390
GCF_002215535.1_ASM221553v1_ NZ_CP022248 1619
GCF_002216085.1_ASM221608v1_ NZ_CP022288 79987
GCF_002216085.1_ASM221608v1_ NZ_CP022289 16503
GCF_002216125.1_ASM221612v1_ NZ_CP016361 87088
GCF_002216125.1_ASM221612v1_ NZ_CP016362 11745
GCF_002216125.1_ASM221612v1_ NZ_CP016363 3088
GCF_002216755.1_ASM221675v1_ NZ_CP022342 2894
GCF_002216755.1_ASM221675v1_ NZ_CP022343 4480
GCF_002216795.1_ASM221679v1_ NZ_CP022317 61637
GCF_002216795.1_ASM221679v1_ NZ_CP022318 47134
GCF_002216835.1_ASM221683v1_ NZ_CP022349 126877
GCF_002216835.1_ASM221683v1_ NZ_CP022350 106140
GCF_002216835.1_ASM221683v1_ NZ_CP022351 46149
GCF_002216855.1_ASM221685v1_ NZ_CP022357 5539
GCF_002216875.1_ASM221687v1_ NZ_CP022360 10479
GCF_002216875.1_ASM221687v1_ NZ_CP022359 193338
GCF_002218025.2_ASM221802v2_ NZ_AP018684 7520
GCF_002218025.2_ASM221802v2_ NZ_AP018682 160294
GCF_002218025.2_ASM221802v2_ NZ_AP018683 16253
GCF_002218045.2_ASM221804v2_ NZ_AP018687 159324
GCF_002218045.2_ASM221804v2_ NZ_AP018688 109617
GCF_002218245.1_ASM221824v1_ NZ_CP022264 148077
GCF_002218245.1_ASM221824v1_ NZ_CP022266 63484
GCF_002218245.1_ASM221824v1_ NZ_CP022265 52486
GCF_002218265.1_ASM221826v1_ NZ_CP022268 65309
GCF_002218265.1_ASM221826v1_ NZ_CP022269 42275
GCF_002219245.1_ASM221924v1_ NZ_CP015268 175972
GCF_002219245.1_ASM221924v1_ NZ_CP015269 154060
GCF_002219245.1_ASM221924v1_ NZ_CP015270 38049
GCF_002219245.1_ASM221924v1_ NZ_CP015271 15059
GCF_002219265.1_ASM221926v1_ NZ_CP015273 97267
GCF_002219265.1_ASM221926v1_ NZ_CP015274 39889
GCF_002219265.1_ASM221926v1_ NZ_CP015275 32134
GCF_002219265.1_ASM221926v1_ NZ_CP015276 21123
GCF_002219265.1_ASM221926v1_ NZ_CP015277 13458
GCF_002219285.1_ASM221928v1_ NZ_CP015279 157126
GCF_002219285.1_ASM221928v1_ NZ_CP015280 110830
GCF_002220095.1_ASM222009v1_ NZ_CP022370 189990
GCF_002220095.1_ASM222009v1_ NZ_CP022371 112144
GCF_002220155.1_ASM222015v1_ NZ_CP011837 74783
GCF_002220155.1_ASM222015v1_ NZ_CP011836 306103
GCF_002220155.1_ASM222015v1_ NZ_CP011838 66259
GCF_002220265.1_ASM222026v1_ NZ_CP018625 111755
GCF_002220265.1_ASM222026v1_ NZ_CP018626 107692
GCF_002220285.1_ASM222028v1_ NZ_CP018741 257708
GCF_002220285.1_ASM222028v1_ NZ_CP018742 213830
GCF_002220465.1_ASM222046v1_ NZ_CP016915 2061090
GCF_002220615.1_ASM222061v1_ NZ_CP018916 73532
GCF_002220635.1_ASM222063v1_ NZ_CP018918 100699
GCF_002220715.1_ASM222071v1_ NZ_CP018920 111810
GCF_002220715.1_ASM222071v1_ NZ_CP018921 47264
GCF_002220715.1_ASM222071v1_ NZ_CP018922 21738
GCF_002221505.1_ASM222150v1_ NZ_CP011038 73731
GCF_002222555.1_ASM222255v1_ NZ_CP022346 326530
GCF_002222575.1_ASM222257v1_ NZ_CP022410 8736
GCF_002222635.1_ASM222263v1_ NZ_CP022416 428095
GCF_002222635.1_ASM222263v1_ NZ_CP022417 292917
GCF_002222635.1_ASM222263v1_ NZ_CP022418 284777
GCF_002222635.1_ASM222263v1_ NZ_CP022419 209222
GCF_002222635.1_ASM222263v1_ NZ_CP022420 142107
GCF_002222635.1_ASM222263v1_ NZ_CP022421 99245
GCF_002222635.1_ASM222263v1_ NZ_CP022422 92794
GCF_002222655.1_ASM222265v1_ NZ_CP022424 282640
GCF_002222655.1_ASM222265v1_ NZ_CP022425 40016
GCF_002224345.1_ASM222434v1_ NZ_CP022446 715614
GCF_002224345.1_ASM222434v1_ NZ_CP022447 9105
GCF_002224345.1_ASM222434v1_ NZ_CP022448 10473
GCF_002224405.1_ASM222440v1_ NZ_CP022451 222470
GCF_002224405.1_ASM222440v1_ NZ_CP022452 60860
GCF_002224405.1_ASM222440v1_ NZ_CP022453 38911
GCF_002224405.1_ASM222440v1_ NZ_CP022454 17636
GCF_002224505.1_ASM222450v1_ NZ_CP022476 17609
GCF_002224525.1_ASM222452v1_ NZ_CP013005 88284
GCF_002224545.1_ASM222454v1_ NZ_CP013007 59644
GCF_002224565.1_ASM222456v1_ NZ_CP020460 84581
GCF_002224565.1_ASM222456v1_ NZ_CP020461 26098
GCF_002224585.1_ASM222458v1_ NZ_CP022429 328324
GCF_002224585.1_ASM222458v1_ NZ_CP022431 111940
GCF_002224585.1_ASM222458v1_ NZ_CP022428 34600
GCF_002224585.1_ASM222458v1_ NZ_CP022430 1851
GCF_002234455.1_ASM223445v1_ NZ_CP022471 45197
GCF_002234495.1_ASM223449v1_ NZ_CP022516 64728
GCF_002234575.2_ASM223457v2_ NZ_CP022465 43860
GCF_002234735.1_ASM223473v1_ NZ_CP022492 131583
GCF_002234735.1_ASM223473v1_ NZ_CP022493 1838
GCF_002234755.1_ASM223475v1_ NZ_CP022495 236555
GCF_002234755.1_ASM223475v1_ NZ_CP022496 1898
GCF_002234795.1_ASM223479v1_ NZ_CP022498 31173
GCF_002234795.1_ASM223479v1_ NZ_CP022499 38945
GCF_002237465.1_ASM223746v1_ NZ_CP022533 330060
GCF_002237465.1_ASM223746v1_ NZ_CP022534 126208
GCF_002237555.1_ASM223755v1_ NZ_CP022541 372263
GCF_002237555.1_ASM223755v1_ NZ_CP022542 154467
GCF_002237555.1_ASM223755v1_ NZ_CP022543 81447
GCF_002237575.1_ASM223757v1_ NZ_CP022536 29239
GCF_002238275.1_ASM223827v1_ NZ_CP020493 264914
GCF_002238275.1_ASM223827v1_ NZ_CP020494 54067
GCF_002238395.1_ASM223839v1_ NZ_CP022557 17243
GCF_002238395.1_ASM223839v1_ NZ_CP022558 8020
GCF_002240155.1_ASM224015v1_ NZ_CP022224 33560
GCF_002240155.1_ASM224015v1_ NZ_CP022225 13458
GCF_002240185.1_ASM224018v1_ NZ_CP022565 976232
GCF_002240185.1_ASM224018v1_ NZ_CP022566 549819
GCF_002240185.1_ASM224018v1_ NZ_CP022567 407945
GCF_002240185.1_ASM224018v1_ NZ_CP022568 326874
GCF_002240185.1_ASM224018v1_ NZ_CP022569 264815
GCF_002240185.1_ASM224018v1_ NZ_CP022570 12967
GCF_002240355.1_ASM224035v1_ NZ_CP016354 134495
GCF_002243365.1_ASM224336v1_ NZ_CP022666 1169137
GCF_002243365.1_ASM224336v1_ NZ_CP022667 605219
GCF_002243365.1_ASM224336v1_ NZ_CP022668 576090
GCF_002243365.1_ASM224336v1_ NZ_CP022669 327451
GCF_002243365.1_ASM224336v1_ NZ_CP022670 179782
GCF_002243365.1_ASM224336v1_ NZ_CP022671 18458
GCF_002243445.1_ASM224344v1_ NZ_CP022574 170415
GCF_002243445.1_ASM224344v1_ NZ_CP022575 43380
GCF_002243445.1_ASM224344v1_ NZ_CP022576 13841
GCF_002243605.1_ASM224360v1_ NZ_CP017693 51553
GCF_002249955.1_ASM224995v1_ NZ_CP022688 92032
GCF_002249975.1_ASM224997v1_ NZ_CP022692 207349
GCF_002249975.1_ASM224997v1_ NZ_CP022693 113639
GCF_002249975.1_ASM224997v1_ NZ_CP022694 43376
GCF_002249995.1_ASM224999v1_ NZ_CP022696 328945
GCF_002249995.1_ASM224999v1_ NZ_CP022697 149207
GCF_002249995.1_ASM224999v1_ NZ_CP022698 107249
GCF_002250035.1_ASM225003v1_ NZ_CP022710 75468
GCF_002250035.1_ASM225003v1_ NZ_CP022711 11504
GCF_002250885.2_ASM225088v2_ NZ_CP024099 53101
GCF_002250885.2_ASM225088v2_ NZ_CP024100 83528
GCF_002250905.2_ASM225090v2_ NZ_CP024102 53029
GCF_002250905.2_ASM225090v2_ NZ_CP024103 67318
GCF_002250925.2_ASM225092v2_ NZ_CP024105 53140
GCF_002250925.2_ASM225092v2_ NZ_CP024106 67307
GCF_002250945.2_ASM225094v2_ NZ_CP024110 79732
GCF_002250965.2_ASM225096v2_ NZ_CP024112 83510
GCF_002251005.2_ASM225100v2_ NZ_CP024097 83535
GCF_002251025.2_ASM225102v2_ NZ_CP024108 83510
GCF_002251045.2_ASM225104v2_ NZ_CP024117 53095
GCF_002251045.2_ASM225104v2_ NZ_CP024118 83527
GCF_002251055.2_ASM225105v2_ NZ_CP024119 14107
GCF_002251055.2_ASM225105v2_ NZ_CP024121 53103
GCF_002251055.2_ASM225105v2_ NZ_CP024122 67308
GCF_002251115.2_ASM225111v2_ NZ_CP024114 53100
GCF_002251115.2_ASM225111v2_ NZ_CP024115 83526
GCF_002257935.3_ASM225793v3_ NZ_CP028389 166034
GCF_002257935.3_ASM225793v3_ NZ_CP028390 208166
GCF_002258055.2_ASM225805v2_ NZ_CP028801 10060
GCF_002258055.2_ASM225805v2_ NZ_CP028802 6425
GCF_002258055.2_ASM225805v2_ NZ_CP028803 5897
GCF_002258055.2_ASM225805v2_ NZ_CP028804 323934
GCF_002258055.2_ASM225805v2_ NZ_CP028805 131028
GCF_002258145.3_ASM225814v3_ NZ_CP027065 10060
GCF_002258145.3_ASM225814v3_ NZ_CP027066 5596
GCF_002258145.3_ASM225814v3_ NZ_CP027067 120074
GCF_002269255.1_ASM226925v1_ NZ_CP022824 240771
GCF_002269255.1_ASM226925v1_ NZ_CP022825 97896
GCF_002269255.1_ASM226925v1_ NZ_CP022826 67851
GCF_002269325.1_ASM226932v1_ NZ_CP022913 63392
