Assembly Accession size
GCF_001718535.1_ASM171853v1_ NZ_CP013398 3505262
GCF_001718535.1_ASM171853v1_ NZ_CP013400 3050136
GCF_001718535.1_ASM171853v1_ NZ_CP013399 1093546
GCF_001718555.1_ASM171855v1_ NZ_CP013401 3556612
GCF_001718555.1_ASM171855v1_ NZ_CP013403 2967116
GCF_001718555.1_ASM171855v1_ NZ_CP013402 900512
GCF_001718575.1_ASM171857v1_ NZ_CP013404 3756401
GCF_001718575.1_ASM171857v1_ NZ_CP013406 3386917
GCF_001718575.1_ASM171857v1_ NZ_CP013405 1211521
GCF_001718595.1_ASM171859v1_ NZ_CP013407 3917337
GCF_001718595.1_ASM171859v1_ NZ_CP013408 2822193
GCF_001718615.1_ASM171861v1_ NZ_CP013409 3827782
GCF_001718615.1_ASM171861v1_ NZ_CP013410 2940149
GCF_001718635.1_ASM171863v1_ NZ_CP013411 3897156
GCF_001718635.1_ASM171863v1_ NZ_CP013413 2895326
GCF_001718655.1_ASM171865v1_ NZ_CP013414 3935154
GCF_001718655.1_ASM171865v1_ NZ_CP013416 3000610
GCF_001718695.1_ASM171869v1_ NZ_CP013420 3268347
GCF_001718695.1_ASM171869v1_ NZ_CP013422 2186651
GCF_001718695.1_ASM171869v1_ NZ_CP013421 1229847
GCF_001718755.1_ASM171875v1_ NZ_CP013430 3525707
GCF_001718755.1_ASM171875v1_ NZ_CP013431 2533520
GCF_001718755.1_ASM171875v1_ NZ_CP013432 561709
GCF_001718775.1_ASM171877v1_ NZ_CP013433 5577538
GCF_001718775.1_ASM171877v1_ NZ_CP013434 1257529
GCF_001718795.1_ASM171879v1_ NZ_CP013435 3331737
GCF_001718795.1_ASM171879v1_ NZ_CP013438 2339576
GCF_001718795.1_ASM171879v1_ NZ_CP013437 897684
GCF_001718815.1_ASM171881v1_ NZ_CP013439 3308896
GCF_001718815.1_ASM171881v1_ NZ_CP013440 2215292
GCF_001718815.1_ASM171881v1_ NZ_CP013441 1240344
GCF_001718835.1_ASM171883v1_ NZ_CP013443 3750729
GCF_001718835.1_ASM171883v1_ NZ_CP013444 3417004
GCF_001718835.1_ASM171883v1_ NZ_CP013442 835898
GCF_001718855.1_ASM171885v1_ NZ_CP013446 3756926
GCF_001718855.1_ASM171885v1_ NZ_CP013447 3435939
GCF_001718855.1_ASM171885v1_ NZ_CP013445 835894
GCF_001718875.1_ASM171887v1_ NZ_CP013448 3663220
GCF_001718875.1_ASM171887v1_ NZ_CP013449 2042468
GCF_001718895.1_ASM171889v1_ NZ_CP013450 3588848
GCF_001718895.1_ASM171889v1_ NZ_CP013452 3069864
GCF_001718895.1_ASM171889v1_ NZ_CP013451 1121886
GCF_001718915.1_ASM171891v1_ NZ_CP013453 3322910
GCF_001718915.1_ASM171891v1_ NZ_CP013455 2229737
GCF_001718915.1_ASM171891v1_ NZ_CP013456 1210488
GCF_001718955.1_ASM171895v1_ NZ_CP013459 3703595
GCF_001718955.1_ASM171895v1_ NZ_CP013461 3001569
GCF_001718955.1_ASM171895v1_ NZ_CP013460 878643
GCF_001718975.1_ASM171897v1_ NZ_CP013463 3531036
GCF_001718975.1_ASM171897v1_ NZ_CP013464 3094056
GCF_001718975.1_ASM171897v1_ NZ_CP013465 824232
GCF_001718995.1_ASM171899v1_ NZ_CP013467 3451669
GCF_001718995.1_ASM171899v1_ NZ_CP013466 2493865
GCF_001718995.1_ASM171899v1_ NZ_CP013468 899828
GCF_001719045.1_ASM171904v1_ NZ_CP015423 5756938
GCF_001719085.1_ASM171908v1_ NZ_CP013673 2264056
GCF_001719105.1_ASM171910v1_ NZ_CP017087 4551186
GCF_001719125.1_ASM171912v1_ NZ_CP017006 2688317
GCF_001719145.1_ASM171914v1_ NZ_CP017020 5004182
GCF_001719165.1_ASM171916v1_ NZ_CP017057 3251353
GCF_001719185.1_ASM171918v1_ NZ_CP017070 4100094
GCF_001719205.1_ASM171920v1_ NZ_CP017071 3544332
GCF_001719225.1_ASM171922v1_ NZ_CP017072 4109356
GCF_001720465.1_ASM172046v1_ NZ_CP017113 2979257
GCF_001720485.1_ASM172048v1_ NZ_CP017114 4176400
GCF_001720505.1_ASM172050v1_ NZ_CP017112 4165121
GCF_001720945.1_ASM172094v1_ NZ_CP012430 3130373
GCF_001721065.1_ASM172106v1_ NZ_CP012460 2850245
GCF_001721125.1_ASM172112v1_ NZ_CP012693 5704396
GCF_001721145.1_ASM172114v1_ NZ_CP012691 5430118
GCF_001721165.1_ASM172116v1_ NZ_CP015250 5610045
GCF_001721185.1_ASM172118v1_ NZ_CP016176 4522699
GCF_001721225.1_ASM172122v1_ NZ_CP014583 5193734
GCF_001721525.1_ASM172152v1_ NZ_CP015834 5176750
GCF_001721625.1_ASM172162v1_ NZ_CP017142 2131882
GCF_001721645.1_ASM172164v1_ NZ_CP017141 6581659
GCF_001721685.1_ASM172168v1_ NZ_CP012502 3582268
GCF_001721725.1_ASM172172v1_ NZ_CP012560 5312744
GCF_001721745.1_ASM172174v1_ NZ_CP012585 6643823
GCF_001721765.1_ASM172176v1_ NZ_CP012578 6642996
GCF_001721785.1_ASM172178v1_ NZ_CP012580 6645477
GCF_001721805.1_ASM172180v1_ NZ_CP012581 6681975
GCF_001721825.1_ASM172182v1_ NZ_CP012583 6681981
GCF_001721845.1_ASM172184v1_ NZ_CP012584 6683204
GCF_001721865.1_ASM172186v1_ NZ_CP013136 5418668
GCF_001721885.1_ASM172188v1_ NZ_CP014618 2415558
GCF_001721905.1_ASM172190v1_ NZ_CP016163 2823158
GCF_001721945.1_ASM172194v1_ NZ_CP017031 1652714
GCF_001721965.1_ASM172196v1_ NZ_CP017032 1684409
GCF_001721985.1_ASM172198v1_ NZ_CP017033 1785310
GCF_001722005.2_ASM172200v2_ NZ_CP017099 6641902
GCF_001722025.1_ASM172202v1_ NZ_CP012579 6681992
GCF_001722045.1_ASM172204v1_ NZ_CP012582 6639108
GCF_001723505.1_ASM172350v1_ NZ_CP017100 4583637
GCF_001723525.1_ASM172352v1_ NZ_CP017107 1746897
GCF_001723545.1_ASM172354v1_ NZ_CP017124 1940170
GCF_001723585.1_ASM172358v1_ NZ_CP016395 4007450
GCF_001723605.1_ASM172360v1_ NZ_CP017111 3029840
GCF_001723625.1_ASM172362v1_ NZ_CP017116 1778058
GCF_001725965.1_ASM172596v1_ NZ_CP012692 2903376
GCF_001725985.1_ASM172598v1_ NZ_CP016019 2421287
GCF_001726125.1_ASM172612v1_ NZ_CP017247 4422181
GCF_001729225.1_ASM172922v1_ NZ_CP016385 4852920
GCF_001729245.1_ASM172924v1_ NZ_CP015217 4105414
GCF_001729245.1_ASM172924v1_ NZ_CP015218 486474
GCF_001729265.1_ASM172926v1_ NZ_CP016044 3923603
GCF_001729485.1_ASM172948v1_ NZ_CP017157 8201357
GCF_001729505.1_ASM172950v1_ NZ_CP017149 6276434
GCF_001729525.1_ASM172952v1_ NZ_CP017150 4209935
GCF_001729545.1_ASM172954v1_ NZ_CP017175 3553991
GCF_001729545.1_ASM172954v1_ NZ_CP017176 2226175
GCF_001729565.1_ASM172956v1_ NZ_CP017154 1890178
GCF_001729585.1_ASM172958v1_ NZ_CP017155 1889783
GCF_001729605.1_ASM172960v1_ NZ_CP017153 1890041
GCF_001729705.1_ASM172970v1_ NZ_CP017180 4724316
GCF_001729725.1_ASM172972v1_ NZ_CP017179 4782480
GCF_001729745.1_ASM172974v1_ NZ_CP017186 4546962
GCF_001729765.1_ASM172976v1_ NZ_CP017181 4880257
GCF_001729785.1_ASM172978v1_ NZ_CP017183 4661849
GCF_001729805.1_ASM172980v1_ NZ_CP017184 4748414
GCF_001729925.1_ASM172992v1_ NZ_CP016501 2212568
GCF_001729945.1_ASM172994v1_ NZ_CP017019 2976077
GCF_001735655.2_ASM173565v2_ NZ_CP025495 2865166
GCF_001735705.1_ASM173570v1_ NZ_CP016404 4668621
GCF_001735715.1_ASM173571v1_ NZ_CP017259 2016454
GCF_001735745.1_ASM173574v1_ NZ_CP017260 2735158
GCF_001735765.2_ASM173576v2_ NZ_CP017253 3264813
GCF_001735805.1_ASM173580v1_ NZ_CP017248 9698948
GCF_001741545.1_ASM174154v1_ NZ_CP012568 5313304
GCF_001741665.1_ASM174166v1_ NZ_CP012561 5312206
GCF_001741865.1_ASM174186v1_ NZ_CP017147 6373793
GCF_001742145.1_ASM174214v1_ NZ_CP015749 5030841
GCF_001742165.1_ASM174216v1_ NZ_CP016442 3886092
GCF_001742165.1_ASM174216v1_ NZ_CP016443 3318880
GCF_001742165.1_ASM174216v1_ NZ_CP016444 1322975
GCF_001742185.1_ASM174218v1_ NZ_CP015750 5043228
GCF_001742205.1_ASM174220v1_ NZ_CP017151 1949874
GCF_001742225.1_ASM174222v1_ NZ_CP017075 3778345
GCF_001746265.1_ASM174626v2_ NZ_CP020029 2053066
GCF_001746535.1_ASM174653v1_ NZ_CP012745 5344576
GCF_001746575.1_ASM174657v1_ NZ_CP017314 4010416
GCF_001746595.1_ASM174659v1_ NZ_CP013670 4906999
GCF_001746615.1_ASM174661v1_ NZ_CP013961 5039763
GCF_001746635.1_ASM174663v1_ NZ_CP013674 5033346
GCF_001746655.1_ASM174665v1_ NZ_CP013675 4968717
GCF_001746695.1_ASM174669v1_ NZ_CP013677 4954304
GCF_001746715.1_ASM174671v1_ NZ_CP013678 4936308
GCF_001746735.1_ASM174673v1_ NZ_CP013679 4951791
GCF_001746795.1_ASM174679v1_ NZ_CP013816 3187887
GCF_001746815.1_ASM174681v1_ NZ_CP014693 6715909
GCF_001746835.1_ASM174683v1_ NZ_CP016094 4199284
GCF_001747385.1_ASM174738v1_ NZ_CP017296 5841722
GCF_001747405.1_ASM174740v1_ NZ_CP017305 2797276
GCF_001747425.1_ASM174742v1_ NZ_CP014859 6306386
GCF_001747445.1_ASM174744v1_ NZ_CP015222 4186269
GCF_001750065.2_ASM175006v2_ NZ_CP012885 5852822
GCF_001750105.1_ASM175010v1_ NZ_CP014143 3864326
GCF_001750115.1_ASM175011v1_ NZ_CP015731 3208634
GCF_001750145.1_ASM175014v1_ NZ_CP015732 4386369
GCF_001750165.1_ASM175016v1_ NZ_CP015411 4902887
GCF_001750165.1_ASM175016v1_ NZ_CP015412 1321096
GCF_001750185.1_ASM175018v1_ NZ_CP015415 4900223
GCF_001750185.1_ASM175018v1_ NZ_CP015416 1321025
GCF_001750405.1_ASM175040v1_ NZ_CP015413 4900219
GCF_001750405.1_ASM175040v1_ NZ_CP015414 1321127
GCF_001750685.1_ASM175068v1_ NZ_CP017269 5792634
GCF_001750705.1_ASM175070v1_ NZ_CP017353 6866790
GCF_001750725.1_ASM175072v1_ NZ_CP017279 4857439
GCF_001750785.1_ASM175078v1_ NZ_CP017316 6543262
GCF_001750805.1_ASM175080v1_ NZ_CP017385 5367386
GCF_001750825.1_ASM175082v1_ NZ_CP012694 2191116
GCF_001750845.1_ASM175084v1_ NZ_CP013190 4830073
GCF_001750865.1_ASM175086v1_ NZ_CP011510 4378588
GCF_001750885.1_ASM175088v1_ NZ_CP014529 2765010
GCF_001752685.2_ASM175268v2_ NZ_CP014990 3921966
GCF_001752705.1_ASM175270v1_ NZ_CP015925 3415559
GCF_001752725.1_ASM175272v1_ NZ_CP015926 3402046
GCF_001752745.1_ASM175274v1_ NZ_CP015927 3447085
GCF_001752765.1_ASM175276v1_ NZ_CP015928 3408562
GCF_001752785.1_ASM175278v1_ NZ_CP015929 3447085
GCF_001752805.1_ASM175280v1_ NZ_CP015930 3409009
GCF_001752825.1_ASM175282v1_ NZ_CP015931 3447086
GCF_001752845.1_ASM175284v1_ NZ_CP015932 3457332
GCF_001752865.1_ASM175286v1_ NZ_CP015933 3404162
GCF_001752885.1_ASM175288v1_ NZ_CP015934 3453407
GCF_001752905.1_ASM175290v1_ NZ_CP015935 3409361
GCF_001752925.1_ASM175292v1_ NZ_CP015936 3419720
GCF_001752945.1_ASM175294v1_ NZ_CP015937 3404196
GCF_001752965.1_ASM175296v1_ NZ_CP015938 3359444
GCF_001753065.1_ASM175306v1_ NZ_CP015939 3420000
GCF_001753085.1_ASM175308v1_ NZ_CP015941 3397139
GCF_001753105.1_ASM175310v1_ NZ_CP015944 3368319
GCF_001753125.1_ASM175312v1_ NZ_CP015945 3416875
GCF_001753145.1_ASM175314v1_ NZ_CP015946 3411341
GCF_001753185.1_ASM175318v1_ NZ_CP017450 6174401
GCF_001753205.1_ASM175320v1_ NZ_CP017560 3436578
GCF_001753225.1_ASM175322v1_ NZ_CP017420 7195716
GCF_001753245.1_ASM175324v1_ NZ_CP017415 3566941
GCF_001753265.1_ASM175326v1_ NZ_CP015947 3336955
GCF_001753285.1_ASM175328v1_ NZ_CP015949 3465352
GCF_001753305.1_ASM175330v1_ NZ_CP015950 3416758
GCF_001753325.1_ASM175332v1_ NZ_CP015951 3419817
GCF_001753345.1_ASM175334v1_ NZ_CP015953 3405173
GCF_001753365.1_ASM175336v1_ NZ_CP015954 3425999
GCF_001753385.1_ASM175338v1_ NZ_CP015955 3455562
GCF_001753405.1_ASM175340v1_ NZ_CP015956 3367205
GCF_001753425.1_ASM175342v1_ NZ_CP016825 8308430
GCF_001753445.1_ASM175344v1_ NZ_CP017434 5416383
GCF_001753465.1_ASM175346v1_ NZ_CP017436 5408208
GCF_001753485.1_ASM175348v1_ NZ_CP017444 5437532
GCF_001753505.1_ASM175350v1_ NZ_CP017438 5416633
GCF_001753525.1_ASM175352v1_ NZ_CP017446 5410617
GCF_001753545.1_ASM175354v1_ NZ_CP017440 5438591
GCF_001753565.1_ASM175356v1_ NZ_CP017442 5404558
GCF_001758605.1_ASM175860v1_ NZ_CP012950 3253462
GCF_001758605.1_ASM175860v1_ NZ_CP012951 1761752
GCF_001761325.1_ASM176132v1_ NZ_CP017478 3426122
GCF_001761345.1_ASM176134v1_ NZ_CP017578 4156476
GCF_001761365.1_ASM176136v1_ NZ_CP017477 3809314
GCF_001761385.1_ASM176138v1_ NZ_CP017476 4944132
GCF_001761405.1_ASM176140v1_ NZ_CP016043 3811650
GCF_001761465.1_ASM176146v1_ NZ_CP017479 4402594
GCF_001766235.1_ASM176623v1_ NZ_CP015164 2859878
GCF_001766255.1_ASM176625v1_ NZ_CP015168 2810721
GCF_001766275.1_ASM176627v1_ NZ_CP016868 3363654
GCF_001766295.1_ASM176629v1_ NZ_CP016870 3363616
GCF_001766315.1_ASM176631v1_ NZ_CP016872 3362494
GCF_001766335.1_ASM176633v1_ NZ_CP016873 3363998
GCF_001766355.1_ASM176635v1_ NZ_CP016874 3363658
GCF_001766375.1_ASM176637v1_ NZ_CP016876 3362463
GCF_001767215.1_ASM176721v1_ NZ_CP017456 1666780
GCF_001767235.1_ASM176723v1_ NZ_CP017599 9673108
GCF_001767255.1_ASM176725v1_ NZ_CP017639 2365449
GCF_001767275.1_ASM176727v1_ NZ_CP015206 2131361
GCF_001767295.1_ASM176729v1_ NZ_CP014944 4683314
GCF_001767315.1_ASM176731v1_ NZ_CP016070 1972283
GCF_001767335.1_ASM176733v1_ NZ_CP016212 5846746
GCF_001767355.1_ASM176735v1_ NZ_CP016383 3213040
GCF_001767355.1_ASM176735v1_ NZ_CP016384 1270975
GCF_001767375.1_ASM176737v1_ NZ_CP016795 8180260
GCF_001767395.1_ASM176739v1_ NZ_CP017014 4444448
GCF_001787335.1_ASM178733v1_ NZ_CP014674 2888029
GCF_001787355.1_ASM178735v1_ NZ_CP014681 2807246
GCF_001792795.1_ASM179279v1_ NZ_CP017658 1199640
GCF_001792815.1_ASM179281v1_ NZ_CP017674 3508491
GCF_001792835.1_ASM179283v1_ NZ_CP015001 6721480
GCF_001792855.1_ASM179285v1_ NZ_CP015002 6928736
GCF_001792875.1_ASM179287v1_ NZ_CP015003 7006578
GCF_001806265.1_ASM180626v1_ NZ_CP017249 5467107
GCF_001806285.1_ASM180628v1_ NZ_CP017251 5466770
GCF_001806305.1_ASM180630v1_ NZ_CP017483 4317450
GCF_001806325.1_ASM180632v1_ NZ_CP017580 3795948
GCF_001806345.1_ASM180634v1_ NZ_CP017642 3963217
GCF_001806365.1_ASM180636v1_ NZ_CP017644 4004978
GCF_001806385.1_ASM180638v1_ NZ_CP017646 3983069
GCF_001806405.1_ASM180640v1_ NZ_CP017648 4006639
GCF_001806425.1_ASM180642v1_ NZ_CP017650 3967717
GCF_001806445.1_ASM180644v1_ NZ_CP017652 3967831
GCF_001806465.1_ASM180646v1_ NZ_CP017654 3982361
GCF_001806465.1_ASM180646v1_ NZ_CP017655 72073
GCF_001806485.1_ASM180648v1_ NZ_CP017656 3973763
GCF_001808185.1_ASM180818v1_ NZ_CP017668 3788814
GCF_001808235.1_ASM180823v1_ NZ_CP017676 4013819
GCF_001831375.1_ASM183137v1_ NZ_CP017016 5141367
GCF_001831395.1_ASM183139v1_ NZ_CP017402 4128984
GCF_001831415.1_ASM183141v1_ NZ_CP017403 4140370
GCF_001831435.1_ASM183143v1_ NZ_CP017404 4257407
GCF_001831455.1_ASM183145v1_ NZ_CP017405 4386396
GCF_001831475.1_ASM183147v1_ NZ_CP017688 3027315
GCF_001831495.1_ASM183149v1_ NZ_CP017689 3861670
GCF_001854065.1_ASM185406v1_ NZ_CP012969 3138120
GCF_001854085.1_ASM185408v1_ NZ_CP013101 3343822
GCF_001854125.1_ASM185412v1_ NZ_CP017715 4121005
GCF_001854145.1_ASM185414v1_ NZ_CP017188 5363581
GCF_001854165.1_ASM185416v1_ NZ_CP017190 5178450
GCF_001854185.1_ASM185418v1_ NZ_CP017603 4586755
GCF_001854225.1_ASM185422v1_ NZ_CP015208 1424506
GCF_001854245.1_ASM185424v1_ NZ_CP015381 4455399
GCF_001854285.1_ASM185428v1_ NZ_CP017751 4181780
GCF_001854285.1_ASM185428v1_ NZ_CP017752 3360852
GCF_001854305.1_ASM185430v1_ NZ_CP017748 4493942
GCF_001854305.1_ASM185430v1_ NZ_CP017749 3659407
GCF_001854325.1_ASM185432v1_ NZ_CP017754 4383984
GCF_001854325.1_ASM185432v1_ NZ_CP017755 3388586
GCF_001854345.1_ASM185434v1_ NZ_CP017747 3884433
GCF_001854365.1_ASM185436v1_ NZ_CP017421 4495402
GCF_001854385.1_ASM185438v1_ NZ_CP017640 6459145
GCF_001854405.1_ASM185440v1_ NZ_CP017718 3628091
GCF_001854425.1_ASM185442v1_ NZ_CP013013 1125906
GCF_001854425.1_ASM185442v1_ NZ_CP013014 2925021
GCF_001855255.1_ASM185525v1_ NZ_CP013475 4402033
GCF_001855275.1_ASM185527v1_ NZ_CP017707 5041230
GCF_001855295.1_ASM185529v1_ NZ_CP017622 3032608
GCF_001855315.1_ASM185531v1_ NZ_CP012426 5400658
GCF_001855335.1_ASM185533v1_ NZ_CP015970 3631890
GCF_001855705.1_ASM185570v1_ NZ_CP016394 1869510
GCF_001856645.1_ASM185664v1_ NZ_CP013018 4352852
GCF_001856665.1_ASM185666v1_ NZ_CP017781 3462926
GCF_001856685.1_ASM185668v1_ NZ_CP017812 2207832
GCF_001856695.1_ASM185669v1_ NZ_CP013019 4351863
GCF_001856725.1_ASM185672v1_ NZ_CP017811 1829217
GCF_001857925.1_ASM185792v1_ NZ_CP017786 3637729
GCF_001857945.1_ASM185794v1_ NZ_CP017770 4627176
GCF_001857965.1_ASM185796v1_ NZ_CP017774 3851214
GCF_001857985.1_ASM185798v1_ NZ_CP017775 4206167
GCF_001858005.1_ASM185800v1_ NZ_CP017831 3143784
GCF_001858005.1_ASM185800v1_ NZ_CP017830 91776
GCF_001860505.1_ASM186050v1_ NZ_CP013483 4839266
GCF_001865295.1_ASM186529v1_ NZ_CP017669 5525846
GCF_001865395.1_ASM186539v1_ NZ_CP017862 1694324
GCF_001865415.1_ASM186541v1_ NZ_CP017860 1762596
GCF_001865435.1_ASM186543v1_ NZ_CP017863 1744171
GCF_001865455.1_ASM186545v1_ NZ_CP017865 1687232
GCF_001865475.1_ASM186547v1_ NZ_CP017868 1665146
GCF_001865495.1_ASM186549v1_ NZ_CP017871 1695360
GCF_001865515.1_ASM186551v1_ NZ_CP017873 1841551
GCF_001865535.1_ASM186553v1_ NZ_CP017875 1837306
GCF_001865555.1_ASM186555v1_ NZ_CP017878 1695638
GCF_001865575.1_ASM186557v1_ NZ_CP017561 3645501
GCF_001865575.1_ASM186557v1_ NZ_CP017562 2657711
GCF_001865595.1_ASM186559v1_ NZ_CP007749 1754867
GCF_001865635.2_ASM186563v2_ NZ_CP009360 5178461
GCF_001865655.1_ASM186565v1_ NZ_CP011318 4399611
GCF_001865675.1_ASM186567v1_ NZ_CP011319 6453540
GCF_001865695.1_ASM186569v1_ NZ_CP016635 1978958
GCF_001865765.1_ASM186576v1_ NZ_CP016826 2337866
GCF_001865835.1_ASM186583v1_ NZ_CP017769 4065010
GCF_001865855.1_ASM186585v1_ NZ_CP017839 8304518
GCF_001866535.1_ASM186653v1_ NZ_CP017802 5719363
GCF_001866985.1_ASM186698v1_ NZ_CP015192 2403454
GCF_001867005.1_ASM186700v1_ NZ_CP015183 2403533
GCF_001867025.1_ASM186702v1_ NZ_CP015184 2403550
GCF_001867045.1_ASM186704v1_ NZ_CP015185 2403502
GCF_001867065.1_ASM186706v1_ NZ_CP015186 2403412
GCF_001867085.1_ASM186708v1_ NZ_CP015187 2403515
GCF_001867105.1_ASM186710v1_ NZ_CP015188 2403579
GCF_001867125.1_ASM186712v1_ NZ_CP015189 2365075
GCF_001867145.1_ASM186714v1_ NZ_CP015190 2366565
GCF_001867165.1_ASM186716v1_ NZ_CP015191 2403301
GCF_001870065.1_ASM187006v1_ NZ_CP017888 3599077
GCF_001870085.1_ASM187008v1_ NZ_CP017859 1749868
GCF_001870105.1_ASM187010v1_ NZ_CP017856 1763161
GCF_001870145.1_ASM187014v1_ NZ_CP017920 4425860
GCF_001870165.1_ASM187016v1_ NZ_CP017934 5387681
GCF_001870185.1_ASM187018v1_ NZ_CP017928 6155924
GCF_001870205.1_ASM187020v1_ NZ_CP017267 2169060
GCF_001870265.1_ASM187026v1_ NZ_CP014999 7018690
GCF_001870665.2_ASM187066v2_ NZ_CP024899 3899419
GCF_001874125.1_ASM187412v1_ NZ_CP017954 3097773
GCF_001874385.1_ASM187438v1_ NZ_CP017953 3957164
GCF_001874405.2_ASM187440v3_ NZ_CP017967 5621728
GCF_001874425.3_ASM187442v3_ NZ_CP017968 6126117
GCF_001874445.1_ASM187444v1_ NZ_CP017961 2360663
GCF_001874465.1_ASM187446v1_ NZ_CP017969 6723378
GCF_001874485.1_ASM187448v1_ NZ_CP015085 5289898
GCF_001874485.1_ASM187448v1_ NZ_CP015087 32764
GCF_001874485.1_ASM187448v1_ NZ_CP015088 29509
GCF_001874505.1_ASM187450v1_ NZ_CP011662 4878509
GCF_001874545.1_ASM187454v1_ NZ_CP015016 2355392
GCF_001874565.1_ASM187456v1_ NZ_CP015017 2382558
GCF_001874585.1_ASM187458v1_ NZ_CP015018 2221607
GCF_001874605.1_ASM187460v1_ NZ_CP017237 2560375
GCF_001874625.1_ASM187462v1_ NZ_CP017671 4780676
GCF_001874645.1_ASM187464v1_ NZ_CP017886 5747498
GCF_001877035.1_ASM187703v1_ NZ_CP015756 4760574
GCF_001877055.1_ASM187705v1_ NZ_CP017965 6585441
GCF_001878675.1_ASM187867v1_ NZ_CP017962 3869935
GCF_001878735.1_ASM187873v1_ NZ_CP018004 2693039
GCF_001879525.1_ASM187952v1_ NZ_CP013113 6504659
GCF_001879545.1_ASM187954v1_ NZ_CP013132 2719261
GCF_001879565.1_ASM187956v1_ NZ_CP009764 3826396
GCF_001879585.1_ASM187958v1_ NZ_CP013248 3358191
GCF_001879585.1_ASM187958v1_ NZ_CP013249 1879955
GCF_001879605.1_ASM187960v1_ NZ_CP013246 4089027
GCF_001879625.1_ASM187962v1_ NZ_CP014148 3954777
GCF_001879645.1_ASM187964v1_ NZ_CP016930 1824527
GCF_001880185.1_ASM188018v1_ NZ_CP013149 3235952
GCF_001880205.1_ASM188020v1_ NZ_CP009653 1916455
GCF_001880225.1_ASM188022v1_ NZ_CP009654 1855434
GCF_001880245.1_ASM188024v1_ NZ_CP009682 1890780
GCF_001880265.1_ASM188026v1_ NZ_CP013182 2771849
GCF_001880285.1_ASM188028v1_ NZ_CP016269 3074209
GCF_001880305.1_ASM188030v1_ NZ_CP015589 5160326
GCF_001880325.1_ASM188032v1_ NZ_CP016312 2035182
GCF_001885145.1_ASM188514v1_ NZ_CP017952 2098647
GCF_001885175.1_ASM188517v1_ NZ_CP018052 1025839
GCF_001885195.1_ASM188519v1_ NZ_CP018054 4090973
GCF_001885195.1_ASM188519v1_ NZ_CP018055 3190235
GCF_001885215.1_ASM188521v1_ NZ_CP018091 2750634
GCF_001885235.1_ASM188523v1_ NZ_CP018093 1922599
GCF_001885255.2_ASM188525v2_ NZ_CP018140 5381436
GCF_001885275.1_ASM188527v1_ NZ_CP018051 1854333
GCF_001886355.1_ASM188635v1_ NZ_CP018063 5231430
GCF_001886395.1_ASM188639v1_ NZ_CP018024 4324292
GCF_001886415.1_ASM188641v1_ NZ_CP018027 4361254
GCF_001886435.1_ASM188643v1_ NZ_CP018029 4349864
GCF_001886455.1_ASM188645v1_ NZ_CP018026 4344439
GCF_001886475.1_ASM188647v1_ NZ_CP018031 4143824
GCF_001886495.1_ASM188649v1_ NZ_CP018022 1199621
GCF_001886515.1_ASM188651v1_ NZ_CP018043 6041408
GCF_001886535.1_ASM188653v1_ NZ_CP018103 4794148
GCF_001886555.1_ASM188655v1_ NZ_CP018115 4798436
GCF_001886575.1_ASM188657v1_ NZ_CP018121 4794148
GCF_001886595.1_ASM188659v1_ NZ_CP018074 8222198
GCF_001886615.1_ASM188661v1_ NZ_CP018139 3543891
GCF_001886635.1_ASM188663v1_ NZ_CP018065 2933268
GCF_001886655.1_ASM188665v1_ NZ_CP018101 6430384
GCF_001886675.1_ASM188667v1_ NZ_CP018102 2668255
GCF_001886695.1_ASM188669v1_ NZ_CP018097 2495029
GCF_001886695.1_ASM188669v1_ NZ_CP018098 229922
GCF_001886715.1_ASM188671v1_ NZ_CP018082 7310115
GCF_001886735.1_ASM188673v1_ NZ_CP018076 3840209
GCF_001886755.1_ASM188675v1_ NZ_CP018109 4796421
GCF_001886775.1_ASM188677v1_ NZ_CP013242 4116555
GCF_001886795.1_ASM188679v1_ NZ_CP017457 3515377
GCF_001886815.1_ASM188681v1_ NZ_CP018099 4978541
GCF_001886835.1_ASM188683v1_ NZ_CP017458 3500943
GCF_001886855.1_ASM188685v1_ NZ_CP013197 1599709
GCF_001886875.1_ASM188687v1_ NZ_CP013239 3809831
GCF_001886895.1_ASM188689v1_ NZ_CP013185 5189944
GCF_001886915.1_ASM188691v1_ NZ_CP014611 1893478
GCF_001886935.1_ASM188693v1_ NZ_CP016628 4867152
GCF_001886955.1_ASM188695v1_ NZ_CP016804 2085946
GCF_001886975.1_ASM188697v1_ NZ_CP017073 6031212
GCF_001887015.1_ASM188701v1_ NZ_CP017621 4806964
GCF_001887055.1_ASM188705v1_ NZ_CP013826 3273522
GCF_001887055.1_ASM188705v1_ NZ_CP013827 1772038
GCF_001887075.1_ASM188707v1_ NZ_CP013218 2831848
GCF_001887245.1_ASM188724v1_ NZ_CP018135 2667837
GCF_001887265.1_ASM188726v1_ NZ_CP018095 3560297
GCF_001887285.1_ASM188728v1_ NZ_CP018134 3410829
GCF_001887305.1_ASM188730v1_ NZ_CP018143 4021072
GCF_001887395.1_ASM188739v1_ NZ_CP013301 2996195
GCF_001887395.1_ASM188739v1_ NZ_CP013302 1105843
GCF_001887415.1_ASM188741v1_ NZ_CP013311 2951445
GCF_001887415.1_ASM188741v1_ NZ_CP013312 1158995
GCF_001887435.1_ASM188743v1_ NZ_CP013303 2993255
